epoch,io_u_2,io_u_3,loss,lr,sparse_categorical_accuracy,val_io_u_2,val_io_u_3,val_loss,val_sparse_categorical_accuracy
31,0.9221080541610718,0.6003250479698181,0.10752685368061066,1e-07,0.9563593864440918,0.8993875980377197,0.5921620726585388,0.13227719068527222,0.9476450681686401
32,0.9219107031822205,0.6001116633415222,0.10703521221876144,1e-07,0.9562574625015259,0.8991904854774475,0.5910359621047974,0.13263702392578125,0.9475780129432678
33,0.9209522604942322,0.6007184386253357,0.10825800150632858,1e-08,0.9560157060623169,0.8995016813278198,0.5924189686775208,0.1319546103477478,0.9476751089096069
34,0.9217079281806946,0.5988956093788147,0.10870751738548279,1e-08,0.9560933113098145,0.8992072343826294,0.5919919013977051,0.13247039914131165,0.947625458240509
35,0.9215002655982971,0.601091742515564,0.1075696349143982,1e-08,0.9562099575996399,0.8994734287261963,0.5916228890419006,0.1324729323387146,0.947604238986969
36,0.9212985038757324,0.5989083051681519,0.1079355999827385,1e-09,0.9559590220451355,0.8993539214134216,0.5920653939247131,0.13203676044940948,0.9476498365402222
37,0.9209120869636536,0.600598156452179,0.10801396518945694,1e-09,0.9559669494628906,0.8997052311897278,0.5914455056190491,0.13213424384593964,0.9476260542869568
38,0.9210175275802612,0.6001070141792297,0.10876739025115967,1e-09,0.9559606313705444,0.8992997407913208,0.5919701457023621,0.13211286067962646,0.9476025700569153
39,0.9215719103813171,0.600738525390625,0.10768908262252808,9.9999994e-11,0.9561878442764282,0.8995338082313538,0.5922367572784424,0.13246601819992065,0.9476490616798401
40,0.921479344367981,0.6000062823295593,0.10771963000297546,9.9999994e-11,0.9560891389846802,0.8992862105369568,0.5918126106262207,0.13221579790115356,0.9476118683815002
41,0.9215463995933533,0.6004189848899841,0.10775956511497498,9.9999994e-11,0.9561673998832703,0.8993445038795471,0.5918770432472229,0.1319224089384079,0.9476118087768555
42,0.9210985898971558,0.599694550037384,0.1086764708161354,9.999999e-12,0.9560026526451111,0.8993319869041443,0.592252790927887,0.13242627680301666,0.9476569294929504
43,0.9215819239616394,0.600811779499054,0.10742045193910599,9.999999e-12,0.9563004374504089,0.8994694352149963,0.5915541648864746,0.1319155991077423,0.9476022720336914
44,0.9220171570777893,0.6000794172286987,0.1076636090874672,9.999999e-12,0.9563046097755432,0.8995802998542786,0.5924662947654724,0.13228653371334076,0.9476889371871948
45,0.9215580224990845,0.5995430946350098,0.10785442590713501,9.999999e-13,0.9561576843261719,0.8992959856987,0.5919431447982788,0.13238967955112457,0.9476399421691895
46,0.9207456111907959,0.6010816097259521,0.10882116854190826,9.999999e-13,0.955811083316803,0.8993717432022095,0.5911008715629578,0.13206303119659424,0.947589099407196
47,0.9215923547744751,0.6003775000572205,0.10757888108491898,9.999999e-13,0.9562413692474365,0.8995502591133118,0.5916773080825806,0.13233724236488342,0.9476006031036377
48,0.9211380481719971,0.6015469431877136,0.10803019255399704,9.999999e-14,0.9560452103614807,0.8997389078140259,0.5919459462165833,0.13202914595603943,0.9477813243865967
49,0.921940803527832,0.5998067259788513,0.10744037479162216,9.999999e-14,0.9561911821365356,0.8995303511619568,0.5925236344337463,0.1326163411140442,0.9476925134658813
50,0.9214193224906921,0.6005575656890869,0.1082543209195137,9.999999e-14,0.9561555981636047,0.8993967771530151,0.5921250581741333,0.13232801854610443,0.947632908821106
51,0.921164870262146,0.5989543199539185,0.10792694240808487,9.999999e-15,0.9560104012489319,0.8996641039848328,0.5915477275848389,0.13249005377292633,0.9476392865180969
52,0.9212351441383362,0.6016263365745544,0.10755658894777298,9.999999e-15,0.9560539722442627,0.8991926908493042,0.5918002724647522,0.13279816508293152,0.9476162791252136
53,0.9207402467727661,0.6004372239112854,0.10897556692361832,9.999999e-15,0.9558326601982117,0.8995246887207031,0.5916295051574707,0.13212686777114868,0.947613537311554
