epoch,io_u,io_u_1,loss,lr,sparse_categorical_accuracy,val_io_u,val_io_u_1,val_loss,val_sparse_categorical_accuracy
10,0.7456130385398865,0.2492310106754303,0.3277701437473297,1e-04,0.8777881264686584,0.8096293807029724,0.24638549983501434,0.26409533619880676,0.9020690321922302
11,0.8125218749046326,0.3829646110534668,0.2545848488807678,1e-04,0.9086410999298096,0.8200324773788452,0.43141692876815796,0.2334570586681366,0.9101092219352722
12,0.8267866373062134,0.4234520494937897,0.23635710775852203,1e-04,0.9154484272003174,0.8376268744468689,0.41279137134552,0.21284683048725128,0.9204028248786926
13,0.8401771187782288,0.4490209221839905,0.21996700763702393,1e-04,0.9214379191398621,0.8415085077285767,0.4639536142349243,0.20851656794548035,0.9216372966766357
14,0.8440510034561157,0.46705362200737,0.21485595405101776,1e-04,0.9235123991966248,0.8517646789550781,0.4470273554325104,0.21349123120307922,0.9221338033676147
15,0.8479028940200806,0.4785879850387573,0.20708824694156647,1e-04,0.9254493713378906,0.8546946048736572,0.48968762159347534,0.18760870397090912,0.929338276386261
16,0.8609212040901184,0.49241605401039124,0.19406406581401825,1e-04,0.930596113204956,0.8581231832504272,0.5080599784851074,0.18489429354667664,0.9298830032348633
17,0.8605042099952698,0.5017949938774109,0.1924491822719574,1e-04,0.9309207201004028,0.8458741307258606,0.49702250957489014,0.19166865944862366,0.9244070053100586
18,0.8717061877250671,0.5127413272857666,0.1813887357711792,1e-04,0.9352564215660095,0.8432604670524597,0.4918851852416992,0.20260080695152283,0.9211633801460266
19,0.8719468116760254,0.5177508592605591,0.17698504030704498,1e-04,0.9355655908584595,0.8499756455421448,0.48003578186035156,0.19912494719028473,0.9271298050880432
20,0.8927530646324158,0.5470213294029236,0.15673133730888367,1e-05,0.9440034031867981,0.8767598271369934,0.5497852563858032,0.15751774609088898,0.9381842017173767
21,0.8995636105537415,0.5593171715736389,0.14897459745407104,1e-05,0.9468716979026794,0.8818565011024475,0.5528417229652405,0.1544182002544403,0.9400444030761719
22,0.9047811031341553,0.5644193887710571,0.14190834760665894,1e-05,0.9489427804946899,0.8845158219337463,0.5579385161399841,0.15054787695407867,0.9411959648132324
23,0.9061911106109619,0.5679345726966858,0.14162644743919373,1e-05,0.9495647549629211,0.8842247724533081,0.5518983006477356,0.1517590582370758,0.9407759308815002
24,0.90920090675354,0.5695532560348511,0.13675324618816376,1e-05,0.9507501125335693,0.8858069181442261,0.5594897866249084,0.14922073483467102,0.9420053362846375
25,0.9104253053665161,0.5733170509338379,0.1354866474866867,1e-05,0.9512301683425903,0.8881669640541077,0.5648701786994934,0.146823450922966,0.9427924156188965
26,0.9124470949172974,0.5766047835350037,0.13424623012542725,1e-05,0.9521159529685974,0.8897153735160828,0.5623419880867004,0.1455775797367096,0.943544328212738
27,0.9141305088996887,0.5791386365890503,0.13099317252635956,1e-05,0.9527361989021301,0.8887757062911987,0.5595918893814087,0.14627794921398163,0.9427047371864319
28,0.9150724411010742,0.5805938839912415,0.13098405301570892,1e-05,0.9531843662261963,0.8929921388626099,0.5669869184494019,0.141824871301651,0.9446017742156982
29,0.9168828129768372,0.5845625996589661,0.1278313547372818,1e-05,0.9539827704429626,0.8917732834815979,0.5670995116233826,0.1436453014612198,0.9437875151634216
30,0.9185037016868591,0.586340606212616,0.12607772648334503,1e-05,0.9544891119003296,0.8909623622894287,0.5659819841384888,0.14302416145801544,0.9438953399658203
31,0.9209131598472595,0.589073657989502,0.12264014780521393,1e-05,0.9554710388183594,0.8922589421272278,0.5660282969474792,0.14292870461940765,0.9443055987358093
32,0.9223781228065491,0.5916236639022827,0.12099630385637283,1e-06,0.9560585618019104,0.8926681876182556,0.5707195997238159,0.14256490767002106,0.9446383714675903
33,0.9226190447807312,0.5931037664413452,0.12087445706129074,1e-06,0.9562947750091553,0.892856240272522,0.5724300146102905,0.14259928464889526,0.9447263479232788
34,0.9231572151184082,0.5918475389480591,0.12031532824039459,1e-06,0.9562923908233643,0.8935720324516296,0.5710059404373169,0.14185453951358795,0.9449840784072876
35,0.923168420791626,0.5941469073295593,0.11958051472902298,1e-07,0.9565216898918152,0.8932207822799683,0.569778561592102,0.14226868748664856,0.9448577761650085
36,0.9241575598716736,0.5926141142845154,0.11945850402116776,1e-07,0.9566890597343445,0.8933904767036438,0.57182776927948,0.1422586292028427,0.9448903203010559
37,0.9232492446899414,0.5948142409324646,0.12059112638235092,1e-07,0.9565186500549316,0.8934342861175537,0.5696992874145508,0.14229750633239746,0.9449500441551208
38,0.9232274889945984,0.5931466221809387,0.12061287462711334,1e-08,0.9564529657363892,0.8933203816413879,0.5708403587341309,0.14251525700092316,0.9448885321617126
