epoch,io_u,io_u_1,loss,lr,sparse_categorical_accuracy,val_io_u,val_io_u_1,val_loss,val_sparse_categorical_accuracy
37,0.9247397780418396,0.61282879114151,0.10171671956777573,1e-04,0.9576202630996704,0.8825648427009583,0.5845845341682434,0.14934532344341278,0.9416055679321289
38,0.9263327717781067,0.6185065507888794,0.0985126942396164,1e-04,0.9583554863929749,0.8992776274681091,0.6054288744926453,0.13089287281036377,0.9478783011436462
39,0.9289303421974182,0.6231679916381836,0.09516844153404236,1e-04,0.9594080448150635,0.8976870179176331,0.5908690690994263,0.1378616839647293,0.9469658136367798
40,0.9296975135803223,0.6286956071853638,0.09435448795557022,1e-04,0.9598649144172668,0.8953844308853149,0.5974515080451965,0.14081653952598572,0.9462694525718689
41,0.9293600916862488,0.6262441873550415,0.0951143130660057,1e-04,0.9596105813980103,0.9030693173408508,0.6085756421089172,0.13056783378124237,0.949453592300415
42,0.9356898665428162,0.6357014179229736,0.08641833811998367,1e-04,0.9621337056159973,0.8999162316322327,0.6122087240219116,0.13628236949443817,0.9486779570579529
43,0.9328691363334656,0.6331584453582764,0.08971161395311356,1e-04,0.9610394239425659,0.9028920531272888,0.6130558848381042,0.13801561295986176,0.9493745565414429
44,0.9326187968254089,0.6341366171836853,0.08979544788599014,1e-04,0.9610233306884766,0.9006145000457764,0.6064556837081909,0.14030325412750244,0.9484763741493225
45,0.9401037693023682,0.6483549475669861,0.07989490032196045,1e-05,0.9639703631401062,0.906535267829895,0.620103657245636,0.13104753196239471,0.9510343670845032
46,0.9422183632850647,0.6530718207359314,0.07701017707586288,1e-05,0.9648676514625549,0.907550036907196,0.6220408082008362,0.13186100125312805,0.9516156911849976
47,0.9436502456665039,0.656718373298645,0.07508322596549988,1e-05,0.9654563665390015,0.9085351824760437,0.622011125087738,0.13372071087360382,0.9518828392028809
48,0.9447348713874817,0.6593702435493469,0.073950856924057,1e-06,0.9658790826797485,0.9090368151664734,0.624136745929718,0.1323479264974594,0.952122688293457
49,0.9454863667488098,0.6606423258781433,0.07274647802114487,1e-06,0.9661791920661926,0.9085127711296082,0.6238294243812561,0.13357044756412506,0.9520142078399658
50,0.9455105066299438,0.6612848043441772,0.0728050097823143,1e-06,0.9661827683448792,0.9088716506958008,0.623999834060669,0.1325574517250061,0.952078640460968
51,0.9456952810287476,0.6607320308685303,0.07223866879940033,1e-07,0.9662961363792419,0.9085614681243896,0.6231622099876404,0.1331539750099182,0.9519837498664856
