epoch,io_u,io_u_1,loss,lr,sparse_categorical_accuracy,val_io_u,val_io_u_1,val_loss,val_sparse_categorical_accuracy
48,0.9143327474594116,0.5307652354240417,0.13448816537857056,9.999999e-12,0.9512929320335388,0.8846395015716553,0.5137579441070557,0.15589302778244019,0.9402738809585571
49,0.9142526984214783,0.5303906202316284,0.13473203778266907,9.999999e-12,0.9511861205101013,0.8844503164291382,0.5155019760131836,0.15606293082237244,0.9401489496231079
50,0.9139412641525269,0.5317344069480896,0.13478712737560272,9.999999e-12,0.9512559175491333,0.8842388987541199,0.5136522650718689,0.1562720388174057,0.9400744438171387
51,0.9140580296516418,0.5287274718284607,0.134815976023674,9.999999e-12,0.9512335062026978,0.8846383690834045,0.5143849849700928,0.15598806738853455,0.9401760101318359
52,0.9139535427093506,0.5310593843460083,0.13430368900299072,9.999999e-13,0.9511386752128601,0.8843367099761963,0.5157637596130371,0.15607088804244995,0.9401186108589172
53,0.9135976433753967,0.5297051072120667,0.13638323545455933,9.999999e-13,0.9509503245353699,0.8843782544136047,0.5127357244491577,0.15631631016731262,0.9401450157165527
54,0.9141963124275208,0.5285767912864685,0.13522867858409882,9.999999e-13,0.9512168765068054,0.8843326568603516,0.5111521482467651,0.15652373433113098,0.9400664567947388
55,0.9141356348991394,0.5279291868209839,0.13503967225551605,9.999999e-14,0.9512239098548889,0.8843165040016174,0.5133160948753357,0.15639115869998932,0.9400576949119568
56,0.9138519167900085,0.5310205221176147,0.13506010174751282,9.999999e-14,0.9510529041290283,0.884165346622467,0.5144786238670349,0.15649943053722382,0.940115213394165
57,0.9134739637374878,0.5296645164489746,0.13650916516780853,9.999999e-14,0.9509663581848145,0.8842282295227051,0.5121896862983704,0.15632247924804688,0.940082311630249
58,0.9136037230491638,0.5317708849906921,0.1364327073097229,9.999999e-15,0.9510619044303894,0.8842378854751587,0.5110057592391968,0.15684737265110016,0.9400504231452942
