epoch,io_u_2,io_u_3,loss,lr,sparse_categorical_accuracy,val_io_u_2,val_io_u_3,val_loss,val_sparse_categorical_accuracy
10,0.8083149790763855,0.3721725344657898,0.27061474323272705,1e-04,0.9095118045806885,0.8292057514190674,0.4051576256752014,0.23022986948490143,0.9197726249694824
11,0.851259708404541,0.41665419936180115,0.22361792623996735,1e-04,0.9268956184387207,0.850342869758606,0.41418585181236267,0.21589553356170654,0.9270545244216919
12,0.8692305088043213,0.43635693192481995,0.2041751593351364,1e-04,0.9340051412582397,0.8757511973381042,0.41237056255340576,0.1909148246049881,0.9364026784896851
13,0.8813043236732483,0.4527781903743744,0.18939819931983948,1e-04,0.9388797283172607,0.8691192865371704,0.4683668911457062,0.18602284789085388,0.9357081651687622
14,0.8914638757705688,0.4613054096698761,0.18037056922912598,1e-04,0.9426265954971313,0.8958277702331543,0.4679626524448395,0.16479066014289856,0.9451504349708557
15,0.902172327041626,0.4762917757034302,0.16781765222549438,1e-04,0.9470913410186768,0.8889080882072449,0.4820370078086853,0.16694894433021545,0.9430865049362183
16,0.9058286547660828,0.48204275965690613,0.1613723188638687,1e-04,0.9485539197921753,0.8912530541419983,0.4896053671836853,0.1625261753797531,0.9446693658828735
17,0.9049731492996216,0.48479950428009033,0.162732794880867,1e-04,0.9482792019844055,0.8823687434196472,0.4732033908367157,0.17433519661426544,0.9410524368286133
18,0.9193994402885437,0.500806987285614,0.145173579454422,1e-04,0.9538961052894592,0.8660830855369568,0.4783053398132324,0.18487860262393951,0.9355345964431763
19,0.9250251650810242,0.5043136477470398,0.1387947052717209,1e-04,0.9559328556060791,0.8883963823318481,0.4513712227344513,0.1672770231962204,0.9416239857673645
20,0.9400476217269897,0.5242952108383179,0.12305006384849548,1e-05,0.961783766746521,0.9179365634918213,0.5099658966064453,0.13354536890983582,0.9542418122291565
21,0.9492475390434265,0.5355103015899658,0.11255421489477158,1e-05,0.9652568697929382,0.9207780361175537,0.509956955909729,0.13121505081653595,0.9553036093711853
22,0.9527949094772339,0.5394097566604614,0.10803044587373734,1e-05,0.9666075110435486,0.9239895939826965,0.5163097977638245,0.12843714654445648,0.9565467834472656
23,0.9563595652580261,0.5428515076637268,0.10521034896373749,1e-05,0.9679290652275085,0.9243402481079102,0.5140040516853333,0.12887877225875854,0.9566026926040649
24,0.9587165713310242,0.5458450317382812,0.10119502991437912,1e-05,0.9688689112663269,0.9268589615821838,0.5152867436408997,0.12758810818195343,0.9574998021125793
25,0.9601708650588989,0.5484922528266907,0.10003246366977692,1e-05,0.9693846702575684,0.9260401725769043,0.520491898059845,0.12761704623699188,0.957327663898468
26,0.9620333909988403,0.5506798624992371,0.09860578924417496,1e-05,0.9701182246208191,0.9265334010124207,0.51951003074646,0.12753531336784363,0.9575802087783813
27,0.9640994071960449,0.5522750616073608,0.09549126029014587,1e-05,0.9709213972091675,0.9271124601364136,0.5261496305465698,0.12709598243236542,0.9578822255134583
28,0.9654366374015808,0.5551750659942627,0.09423093497753143,1e-05,0.9714418649673462,0.9274092316627502,0.5296539068222046,0.12753811478614807,0.958111047744751
29,0.9667611718177795,0.5568228960037231,0.09181462973356247,1e-05,0.9719734191894531,0.9287353754043579,0.5295069813728333,0.12678088247776031,0.9586026072502136
30,0.968357503414154,0.5587575435638428,0.09006820619106293,1e-05,0.972523033618927,0.9287327527999878,0.5259574055671692,0.12629260122776031,0.9585342407226562
31,0.9702489376068115,0.5613206624984741,0.08756709843873978,1e-05,0.9732701182365417,0.9288123846054077,0.5239282846450806,0.1286010444164276,0.9584706425666809
32,0.9715666174888611,0.5636118054389954,0.08560634404420853,1e-05,0.9737657904624939,0.9295304417610168,0.53272545337677,0.12919962406158447,0.9588484168052673
33,0.971850574016571,0.5659481883049011,0.08474443107843399,1e-05,0.9740385413169861,0.9290316104888916,0.5245071649551392,0.12863464653491974,0.9586028456687927
34,0.9743670225143433,0.5671181082725525,0.08231669664382935,1e-06,0.9748512506484985,0.929442822933197,0.5320339798927307,0.1290200650691986,0.9589237570762634
35,0.9747657775878906,0.5701654553413391,0.08122870326042175,1e-06,0.9751025438308716,0.9297297596931458,0.5286406874656677,0.12979675829410553,0.9589440226554871
36,0.9750232696533203,0.5687606930732727,0.08138371258974075,1e-06,0.9751275777816772,0.9296950101852417,0.5303238034248352,0.1300411969423294,0.9589725136756897
37,0.9755685329437256,0.5713807344436646,0.0813838467001915,1e-07,0.9753841161727905,0.930068850517273,0.5278152823448181,0.12981072068214417,0.9590216279029846
38,0.9756361842155457,0.5696076154708862,0.08114157617092133,1e-07,0.9753498435020447,0.9296980500221252,0.5283029079437256,0.1300499588251114,0.958961009979248
39,0.9756243228912354,0.5704609751701355,0.08082493394613266,1e-07,0.9754018187522888,0.9298861026763916,0.5297731161117554,0.13009126484394073,0.9590251445770264
40,0.9755703210830688,0.571190595626831,0.08063323050737381,1e-08,0.975357174873352,0.9298001527786255,0.5290997624397278,0.12993943691253662,0.9589878916740417
